Trend,TimeOfYear,Year,Month,DayOfMonth,HourOfDay,DayType,Load
3.80411,0.8041096,2006,10,21,12,7,49089
3.804224,0.8042237,2006,10,21,13,7,50162.5
3.804338,0.8043379,2006,10,21,14,7,48423
3.804452,0.8044521,2006,10,21,15,7,46764.5
3.804566,0.8045662,2006,10,21,16,7,44975
3.80468,0.8046804,2006,10,21,17,7,43668.5
3.804795,0.8047945,2006,10,21,18,7,43831
3.804909,0.8049087,2006,10,21,19,7,47564
3.805023,0.8050228,2006,10,21,20,7,51070.5
3.805137,0.805137,2006,10,21,21,7,48473
3.805251,0.8052511,2006,10,21,22,7,45541
3.805365,0.8053653,2006,10,21,23,7,46198
3.805479,0.8054795,2006,10,21,24,7,46253
3.805594,0.8055936,2006,10,22,1,1,43163
3.805708,0.8057078,2006,10,22,2,1,41669.5
3.805822,0.8058219,2006,10,22,3,1,39859
3.805936,0.8059361,2006,10,22,4,1,37050.5
3.80605,0.8060502,2006,10,22,5,1,35733
3.806164,0.8061644,2006,10,22,6,1,35715
3.806279,0.8062785,2006,10,22,7,1,36428
3.806393,0.8063927,2006,10,22,8,1,37993.5
3.806507,0.8065068,2006,10,22,9,1,39142
3.806621,0.806621,2006,10,22,10,1,41655.5
3.806735,0.8067352,2006,10,22,11,1,43610
3.806849,0.8068493,2006,10,22,12,1,44644.5
3.806963,0.8069635,2006,10,22,13,1,46081.5
3.807078,0.8070776,2006,10,22,14,1,43962
3.807192,0.8071918,2006,10,22,15,1,41660.5
3.807306,0.8073059,2006,10,22,16,1,39961
3.80742,0.8074201,2006,10,22,17,1,39033.5
3.807534,0.8075342,2006,10,22,18,1,40163.5
3.807648,0.8076484,2006,10,22,19,1,45323.5
3.807763,0.8077626,2006,10,22,20,1,49247
3.807877,0.8078767,2006,10,22,21,1,47795.5
3.807991,0.8079909,2006,10,22,22,1,45066
3.808105,0.808105,2006,10,22,23,1,45126
3.808219,0.8082192,2006,10,22,24,1,44611.5
3.808333,0.8083333,2006,10,23,1,2,41731.5
3.808447,0.8084475,2006,10,23,2,2,40792
3.808562,0.8085616,2006,10,23,3,2,39410
3.808676,0.8086758,2006,10,23,4,2,37304
3.80879,0.80879,2006,10,23,5,2,37442.5
3.808904,0.8089041,2006,10,23,6,2,40519.5
3.809018,0.8090183,2006,10,23,7,2,46863
3.809132,0.8091324,2006,10,23,8,2,54153.5
3.809247,0.8092466,2006,10,23,9,2,55983.5
3.809361,0.8093607,2006,10,23,10,2,56455
3.809475,0.8094749,2006,10,23,11,2,56730
3.809589,0.809589,2006,10,23,12,2,57020
3.809703,0.8097032,2006,10,23,13,2,56766.5
3.809817,0.8098174,2006,10,23,14,2,56256
3.809932,0.8099315,2006,10,23,15,2,55767
3.810046,0.8100457,2006,10,23,16,2,54322.5
3.81016,0.8101598,2006,10,23,17,2,53142
3.810274,0.810274,2006,10,23,18,2,52959
3.810388,0.8103881,2006,10,23,19,2,56284.5
3.810502,0.8105023,2006,10,23,20,2,58485
3.810616,0.8106164,2006,10,23,21,2,54509.5
3.810731,0.8107306,2006,10,23,22,2,50148.5
3.810845,0.8108447,2006,10,23,23,2,49632
3.810959,0.8109589,2006,10,23,24,2,48578
3.811073,0.8110731,2006,10,24,1,3,45013
3.811187,0.8111872,2006,10,24,2,3,43538.5
3.811301,0.8113014,2006,10,24,3,3,42406.5
3.811416,0.8114155,2006,10,24,4,3,40254.5
3.81153,0.8115297,2006,10,24,5,3,39875
3.811644,0.8116438,2006,10,24,6,3,42190
3.811758,0.811758,2006,10,24,7,3,48238
3.811872,0.8118721,2006,10,24,8,3,55349.5
3.811986,0.8119863,2006,10,24,9,3,56567.5
3.8121,0.8121005,2006,10,24,10,3,57002.5
3.812215,0.8122146,2006,10,24,11,3,57218.5
3.812329,0.8123288,2006,10,24,12,3,57527
3.812443,0.8124429,2006,10,24,13,3,56740
3.812557,0.8125571,2006,10,24,14,3,56227
3.812671,0.8126712,2006,10,24,15,3,55496.5
3.812785,0.8127854,2006,10,24,16,3,53999.5
3.8129,0.8128995,2006,10,24,17,3,52611
3.813014,0.8130137,2006,10,24,18,3,52139
3.813128,0.8131279,2006,10,24,19,3,55702
3.813242,0.813242,2006,10,24,20,3,59445
3.813356,0.8133562,2006,10,24,21,3,55788.5
3.81347,0.8134703,2006,10,24,22,3,51399.5
3.813584,0.8135845,2006,10,24,23,3,50948
3.813699,0.8136986,2006,10,24,24,3,50088.5
3.813813,0.8138128,2006,10,25,1,4,46452.5
3.813927,0.8139269,2006,10,25,2,4,45300.5
3.814041,0.8140411,2006,10,25,3,4,43944
3.814155,0.8141553,2006,10,25,4,4,41631
3.814269,0.8142694,2006,10,25,5,4,41256.5
3.814384,0.8143836,2006,10,25,6,4,43543
3.814498,0.8144977,2006,10,25,7,4,49219.5
3.814612,0.8146119,2006,10,25,8,4,55621
3.814726,0.814726,2006,10,25,9,4,57824
3.81484,0.8148402,2006,10,25,10,4,58360
3.814954,0.8149543,2006,10,25,11,4,58339.5
3.815068,0.8150685,2006,10,25,12,4,58334.5
3.815183,0.8151826,2006,10,25,13,4,57814
3.815297,0.8152968,2006,10,25,14,4,57103
3.815411,0.815411,2006,10,25,15,4,56312.5
3.815525,0.8155251,2006,10,25,16,4,54507
3.815639,0.8156393,2006,10,25,17,4,53056.5
3.815753,0.8157534,2006,10,25,18,4,52379.5
3.815868,0.8158676,2006,10,25,19,4,55846.5
3.815982,0.8159817,2006,10,25,20,4,59284.5
3.816096,0.8160959,2006,10,25,21,4,55474.5
3.81621,0.81621,2006,10,25,22,4,51376
3.816324,0.8163242,2006,10,25,23,4,50565
3.816438,0.8164384,2006,10,25,24,4,49418
3.816553,0.8165525,2006,10,26,1,5,45956
3.816667,0.8166667,2006,10,26,2,5,44455.5
3.816781,0.8167808,2006,10,26,3,5,43083
3.816895,0.816895,2006,10,26,4,5,40770
3.817009,0.8170091,2006,10,26,5,5,40375
3.817123,0.8171233,2006,10,26,6,5,42732
3.817237,0.8172374,2006,10,26,7,5,47661.5
3.817352,0.8173516,2006,10,26,8,5,54101.5
3.817466,0.8174658,2006,10,26,9,5,56140
3.81758,0.8175799,2006,10,26,10,5,56919
3.817694,0.8176941,2006,10,26,11,5,57239
3.817808,0.8178082,2006,10,26,12,5,57511.5
3.817922,0.8179224,2006,10,26,13,5,56884.5
3.818037,0.8180365,2006,10,26,14,5,56267
3.818151,0.8181507,2006,10,26,15,5,55575
3.818265,0.8182648,2006,10,26,16,5,54048
3.818379,0.818379,2006,10,26,17,5,52629
3.818493,0.8184932,2006,10,26,18,5,52029.5
3.818607,0.8186073,2006,10,26,19,5,55433.5
3.818721,0.8187215,2006,10,26,20,5,58435.5
3.818836,0.8188356,2006,10,26,21,5,54547.5
3.81895,0.8189498,2006,10,26,22,5,50436
3.819064,0.8190639,2006,10,26,23,5,50076
3.819178,0.8191781,2006,10,26,24,5,49130.5
3.819292,0.8192922,2006,10,27,1,6,45705.5
3.819406,0.8194064,2006,10,27,2,6,44321.5
3.819521,0.8195205,2006,10,27,3,6,42817
3.819635,0.8196347,2006,10,27,4,6,40618.5
3.819749,0.8197489,2006,10,27,5,6,40286
3.819863,0.819863,2006,10,27,6,6,42517.5
3.819977,0.8199772,2006,10,27,7,6,47407
3.820091,0.8200913,2006,10,27,8,6,53580.5
3.820205,0.8202055,2006,10,27,9,6,56123
3.82032,0.8203196,2006,10,27,10,6,57066.5
3.820434,0.8204338,2006,10,27,11,6,57178.5
3.820548,0.8205479,2006,10,27,12,6,57263.5
3.820662,0.8206621,2006,10,27,13,6,56739.5
3.820776,0.8207763,2006,10,27,14,6,55861.5
3.82089,0.8208904,2006,10,27,15,6,54782.5
3.821005,0.8210046,2006,10,27,16,6,52831.5
3.821119,0.8211187,2006,10,27,17,6,51103
3.821233,0.8212329,2006,10,27,18,6,50358.5
3.821347,0.821347,2006,10,27,19,6,53753
3.821461,0.8214612,2006,10,27,20,6,56985
3.821575,0.8215753,2006,10,27,21,6,53592
3.821689,0.8216895,2006,10,27,22,6,50023.5
3.821804,0.8218037,2006,10,27,23,6,49879.5
3.821918,0.8219178,2006,10,27,24,6,48948
3.822032,0.822032,2006,10,28,1,7,45358.5
3.822146,0.8221461,2006,10,28,2,7,43480
3.82226,0.8222603,2006,10,28,3,7,41781.5
3.822374,0.8223744,2006,10,28,4,7,39125
3.822489,0.8224886,2006,10,28,5,7,37959
3.822603,0.8226027,2006,10,28,6,7,38295.5
3.822717,0.8227169,2006,10,28,7,7,39891
3.822831,0.8228311,2006,10,28,8,7,42935
3.822945,0.8229452,2006,10,28,9,7,45012.5
3.823059,0.8230594,2006,10,28,10,7,47207.5
3.823174,0.8231735,2006,10,28,11,7,47902
3.823288,0.8232877,2006,10,28,12,7,48260.5
3.823402,0.8234018,2006,10,28,13,7,49514
3.823516,0.823516,2006,10,28,14,7,47689.5
3.82363,0.8236301,2006,10,28,15,7,46182.5
3.823744,0.8237443,2006,10,28,16,7,44116
3.823858,0.8238584,2006,10,28,17,7,42825
3.823973,0.8239726,2006,10,28,18,7,42875.5
3.824087,0.8240868,2006,10,28,19,7,47143
3.824201,0.8242009,2006,10,28,20,7,50234
3.824315,0.8243151,2006,10,28,21,7,47395.5
3.824429,0.8244292,2006,10,28,22,7,44676.5
3.824543,0.8245434,2006,10,28,23,7,45308.5
3.824658,0.8246575,2006,10,28,24,7,45348.5
3.824772,0.8247717,2006,10,29,1,1,42194
3.824886,0.8248858,2006,10,29,2,1,40591.5
3.825,0.825,2006,10,29,3,1,35801.5
3.825114,0.8251142,2006,10,29,4,1,34703.5
3.825228,0.8252283,2006,10,29,5,1,34300
3.825342,0.8253425,2006,10,29,6,1,34854.5
3.825457,0.8254566,2006,10,29,7,1,37765.5
3.825571,0.8255708,2006,10,29,8,1,37485.5
3.825685,0.8256849,2006,10,29,9,1,39103
3.825799,0.8257991,2006,10,29,10,1,41827.5
3.825913,0.8259132,2006,10,29,11,1,42839
3.826027,0.8260274,2006,10,29,12,1,43734.5
3.826142,0.8261416,2006,10,29,13,1,44995
3.826256,0.8262557,2006,10,29,14,1,43056
3.82637,0.8263699,2006,10,29,15,1,40800.5
3.826484,0.826484,2006,10,29,16,1,39113
3.826598,0.8265982,2006,10,29,17,1,38563
3.826712,0.8267123,2006,10,29,18,1,41772
3.826826,0.8268265,2006,10,29,19,1,47410
3.826941,0.8269406,2006,10,29,20,1,47709.5
3.827055,0.8270548,2006,10,29,21,1,46302
3.827169,0.8271689,2006,10,29,22,1,43901.5
3.827283,0.8272831,2006,10,29,23,1,44470
3.827397,0.8273973,2006,10,29,24,1,43980
3.827511,0.8275114,2006,10,30,1,2,41329
3.827626,0.8276256,2006,10,30,2,2,40324.5
3.82774,0.8277397,2006,10,30,3,2,38950
3.827854,0.8278539,2006,10,30,4,2,37190
3.827968,0.827968,2006,10,30,5,2,37482
3.828082,0.8280822,2006,10,30,6,2,40636.5
3.828196,0.8281963,2006,10,30,7,2,45954.5
3.828311,0.8283105,2006,10,30,8,2,50290
3.828425,0.8284247,2006,10,30,9,2,53541
3.828539,0.8285388,2006,10,30,10,2,54819.5
3.828653,0.828653,2006,10,30,11,2,55293
3.828767,0.8287671,2006,10,30,12,2,55509
3.828881,0.8288813,2006,10,30,13,2,55282.5
3.828995,0.8289954,2006,10,30,14,2,54785.5
3.82911,0.8291096,2006,10,30,15,2,53814
3.829224,0.8292237,2006,10,30,16,2,52208
3.829338,0.8293379,2006,10,30,17,2,51332.5
3.829452,0.8294521,2006,10,30,18,2,53842.5
3.829566,0.8295662,2006,10,30,19,2,59077.5
3.82968,0.8296804,2006,10,30,20,2,57343.5
3.829795,0.8297945,2006,10,30,21,2,53735
3.829909,0.8299087,2006,10,30,22,2,49858
3.830023,0.8300228,2006,10,30,23,2,49959
3.830137,0.830137,2006,10,30,24,2,49309.5
3.830251,0.8302511,2006,10,31,1,3,46135.5
3.830365,0.8303653,2006,10,31,2,3,44973.5
3.830479,0.8304795,2006,10,31,3,3,43589
3.830594,0.8305936,2006,10,31,4,3,41603.5
3.830708,0.8307078,2006,10,31,5,3,41331
3.830822,0.8308219,2006,10,31,6,3,43682.5
3.830936,0.8309361,2006,10,31,7,3,48339
3.83105,0.8310502,2006,10,31,8,3,52649.5
3.831164,0.8311644,2006,10,31,9,3,55375.5
3.831279,0.8312785,2006,10,31,10,3,56883
3.831393,0.8313927,2006,10,31,11,3,57079.5
3.831507,0.8315068,2006,10,31,12,3,57386
3.831621,0.831621,2006,10,31,13,3,57237
3.831735,0.8317352,2006,10,31,14,3,56901
3.831849,0.8318493,2006,10,31,15,3,55868
3.831963,0.8319635,2006,10,31,16,3,53871
3.832078,0.8320776,2006,10,31,17,3,53121.5
3.832192,0.8321918,2006,10,31,18,3,55247
3.832306,0.8323059,2006,10,31,19,3,58955.5
3.83242,0.8324201,2006,10,31,20,3,57450.5
3.832534,0.8325342,2006,10,31,21,3,53084.5
3.832648,0.8326484,2006,10,31,22,3,49150
3.832763,0.8327626,2006,10,31,23,3,49248.5
3.832877,0.8328767,2006,10,31,24,3,48326
3.832991,0.8329909,2006,11,1,1,4,47284
3.833105,0.833105,2006,11,1,2,4,45565
3.833219,0.8332192,2006,11,1,3,4,43673.5
3.833333,0.8333333,2006,11,1,4,4,41000.5
3.833447,0.8334475,2006,11,1,5,4,39582
3.833562,0.8335616,2006,11,1,6,4,39532.5
3.833676,0.8336758,2006,11,1,7,4,40476
3.83379,0.83379,2006,11,1,8,4,41694
3.833904,0.8339041,2006,11,1,9,4,43743
3.834018,0.8340183,2006,11,1,10,4,45724
3.834132,0.8341324,2006,11,1,11,4,46489
3.834247,0.8342466,2006,11,1,12,4,47181
3.834361,0.8343607,2006,11,1,13,4,48801.5
3.834475,0.8344749,2006,11,1,14,4,46822.5
3.834589,0.834589,2006,11,1,15,4,44608
3.834703,0.8347032,2006,11,1,16,4,42816.5
3.834817,0.8348174,2006,11,1,17,4,42593
3.834932,0.8349315,2006,11,1,18,4,46114
3.835046,0.8350457,2006,11,1,19,4,52729
3.83516,0.8351598,2006,11,1,20,4,53433
3.835274,0.835274,2006,11,1,21,4,51386
3.835388,0.8353881,2006,11,1,22,4,49093
3.835502,0.8355023,2006,11,1,23,4,50134.5
3.835616,0.8356164,2006,11,1,24,4,49629.5
3.835731,0.8357306,2006,11,2,1,5,46894.5
3.835845,0.8358447,2006,11,2,2,5,46215
3.835959,0.8359589,2006,11,2,3,5,45121
3.836073,0.8360731,2006,11,2,4,5,43454.5
3.836187,0.8361872,2006,11,2,5,5,43713.5
3.836301,0.8363014,2006,11,2,6,5,47156
3.836416,0.8364155,2006,11,2,7,5,52411
3.83653,0.8365297,2006,11,2,8,5,56766
3.836644,0.8366438,2006,11,2,9,5,59901.5
3.836758,0.836758,2006,11,2,10,5,61400.5
3.836872,0.8368721,2006,11,2,11,5,61366
3.836986,0.8369863,2006,11,2,12,5,61310.5
3.8371,0.8371005,2006,11,2,13,5,60812.5
3.837215,0.8372146,2006,11,2,14,5,60080.5
3.837329,0.8373288,2006,11,2,15,5,59119
3.837443,0.8374429,2006,11,2,16,5,57544.5
3.837557,0.8375571,2006,11,2,17,5,57204
3.837671,0.8376712,2006,11,2,18,5,60323
3.837785,0.8377854,2006,11,2,19,5,65897.5
3.8379,0.8378995,2006,11,2,20,5,65122
3.838014,0.8380137,2006,11,2,21,5,61251.5
3.838128,0.8381279,2006,11,2,22,5,57617
3.838242,0.838242,2006,11,2,23,5,58121.5
3.838356,0.8383562,2006,11,2,24,5,57129
3.83847,0.8384703,2006,11,3,1,6,54120.5
3.838584,0.8385845,2006,11,3,2,6,53284
3.838699,0.8386986,2006,11,3,3,6,52139.5
3.838813,0.8388128,2006,11,3,4,6,50036
3.838927,0.8389269,2006,11,3,5,6,49869.5
3.839041,0.8390411,2006,11,3,6,6,52374
3.839155,0.8391553,2006,11,3,7,6,56957.5
3.839269,0.8392694,2006,11,3,8,6,60955.5
3.839384,0.8393836,2006,11,3,9,6,63942.5
3.839498,0.8394977,2006,11,3,10,6,65040.5
3.839612,0.8396119,2006,11,3,11,6,64689.5
3.839726,0.839726,2006,11,3,12,6,64174.5
3.83984,0.8398402,2006,11,3,13,6,63381.5
3.839954,0.8399543,2006,11,3,14,6,62158.5
3.840068,0.8400685,2006,11,3,15,6,60713
3.840183,0.8401826,2006,11,3,16,6,58605
3.840297,0.8402968,2006,11,3,17,6,57819.5
3.840411,0.840411,2006,11,3,18,6,61518
3.840525,0.8405251,2006,11,3,19,6,66912
3.840639,0.8406393,2006,11,3,20,6,65715.5
3.840753,0.8407534,2006,11,3,21,6,62240.5
3.840868,0.8408676,2006,11,3,22,6,59100
3.840982,0.8409817,2006,11,3,23,6,59801.5
3.841096,0.8410959,2006,11,3,24,6,58825
3.84121,0.84121,2006,11,4,1,7,55673
3.841324,0.8413242,2006,11,4,2,7,54425.5
3.841438,0.8414384,2006,11,4,3,7,52985.5
3.841553,0.8415525,2006,11,4,4,7,50439
3.841667,0.8416667,2006,11,4,5,7,49591.5
3.841781,0.8417808,2006,11,4,6,7,50180
3.841895,0.841895,2006,11,4,7,7,51853
3.842009,0.8420091,2006,11,4,8,7,53589.5
3.842123,0.8421233,2006,11,4,9,7,56121
3.842237,0.8422374,2006,11,4,10,7,58144.5
3.842352,0.8423516,2006,11,4,11,7,57951
3.842466,0.8424658,2006,11,4,12,7,57372
3.84258,0.8425799,2006,11,4,13,7,58082.5
3.842694,0.8426941,2006,11,4,14,7,55920
3.842808,0.8428082,2006,11,4,15,7,54076.5
3.842922,0.8429224,2006,11,4,16,7,51936.5
3.843037,0.8430365,2006,11,4,17,7,51624.5
3.843151,0.8431507,2006,11,4,18,7,55872
3.843265,0.8432648,2006,11,4,19,7,61487.5
3.843379,0.843379,2006,11,4,20,7,60803.5
3.843493,0.8434932,2006,11,4,21,7,58053.5
3.843607,0.8436073,2006,11,4,22,7,55689.5
3.843721,0.8437215,2006,11,4,23,7,54738
3.843836,0.8438356,2006,11,4,24,7,57394
3.84395,0.8439498,2006,11,5,1,1,55138
3.844064,0.8440639,2006,11,5,2,1,54155
3.844178,0.8441781,2006,11,5,3,1,52408
3.844292,0.8442922,2006,11,5,4,1,49606
3.844406,0.8444064,2006,11,5,5,1,48270.5
3.844521,0.8445205,2006,11,5,6,1,48210
3.844635,0.8446347,2006,11,5,7,1,48891
3.844749,0.8447489,2006,11,5,8,1,49383.5
3.844863,0.844863,2006,11,5,9,1,51368.5
3.844977,0.8449772,2006,11,5,10,1,53478.5
3.845091,0.8450913,2006,11,5,11,1,54385.5
3.845205,0.8452055,2006,11,5,12,1,54821
3.84532,0.8453196,2006,11,5,13,1,55516
3.845434,0.8454338,2006,11,5,14,1,53078
3.845548,0.8455479,2006,11,5,15,1,50225
3.845662,0.8456621,2006,11,5,16,1,48162
3.845776,0.8457763,2006,11,5,17,1,47821
3.84589,0.8458904,2006,11,5,18,1,52535
3.846005,0.8460046,2006,11,5,19,1,58976
3.846119,0.8461187,2006,11,5,20,1,59902.5
3.846233,0.8462329,2006,11,5,21,1,58422
3.846347,0.846347,2006,11,5,22,1,55927.5
3.846461,0.8464612,2006,11,5,23,1,56474
3.846575,0.8465753,2006,11,5,24,1,55703
3.846689,0.8466895,2006,11,6,1,2,53378
3.846804,0.8468037,2006,11,6,2,2,52883
3.846918,0.8469178,2006,11,6,3,2,51995.5
3.847032,0.847032,2006,11,6,4,2,50070.5
3.847146,0.8471461,2006,11,6,5,2,50193.5
3.84726,0.8472603,2006,11,6,6,2,53893.5
3.847374,0.8473744,2006,11,6,7,2,60594.5
3.847489,0.8474886,2006,11,6,8,2,66475
3.847603,0.8476027,2006,11,6,9,2,67697
3.847717,0.8477169,2006,11,6,10,2,68319.5
3.847831,0.8478311,2006,11,6,11,2,67840.5
3.847945,0.8479452,2006,11,6,12,2,67334.5
3.848059,0.8480594,2006,11,6,13,2,66630
3.848174,0.8481735,2006,11,6,14,2,65759
3.848288,0.8482877,2006,11,6,15,2,64393
3.848402,0.8484018,2006,11,6,16,2,62576.5
3.848516,0.848516,2006,11,6,17,2,62295.5
3.84863,0.8486301,2006,11,6,18,2,66216
3.848744,0.8487443,2006,11,6,19,2,71680
3.848858,0.8488584,2006,11,6,20,2,70349
3.848973,0.8489726,2006,11,6,21,2,66174
3.849087,0.8490868,2006,11,6,22,2,61635.5
3.849201,0.8492009,2006,11,6,23,2,61692.5
3.849315,0.8493151,2006,11,6,24,2,60385
3.849429,0.8494292,2006,11,7,1,3,57600
3.849543,0.8495434,2006,11,7,2,3,56675.5
3.849658,0.8496575,2006,11,7,3,3,55550
3.849772,0.8497717,2006,11,7,4,3,53473
3.849886,0.8498858,2006,11,7,5,3,53151.5
3.85,0.85,2006,11,7,6,3,56251
3.850114,0.8501142,2006,11,7,7,3,62708.5
3.850228,0.8502283,2006,11,7,8,3,68260.5
3.850342,0.8503425,2006,11,7,9,3,69051
3.850457,0.8504566,2006,11,7,10,3,69250.5
3.850571,0.8505708,2006,11,7,11,3,68879.5
3.850685,0.8506849,2006,11,7,12,3,68245.5
3.850799,0.8507991,2006,11,7,13,3,67270
3.850913,0.8509132,2006,11,7,14,3,66113.5
3.851027,0.8510274,2006,11,7,15,3,64583.5
3.851142,0.8511416,2006,11,7,16,3,63103.5
3.851256,0.8512557,2006,11,7,17,3,62868.5
3.85137,0.8513699,2006,11,7,18,3,67017
3.851484,0.851484,2006,11,7,19,3,71642.5
3.851598,0.8515982,2006,11,7,20,3,70341
3.851712,0.8517123,2006,11,7,21,3,66088.5
3.851826,0.8518265,2006,11,7,22,3,61557
3.851941,0.8519406,2006,11,7,23,3,61401
3.852055,0.8520548,2006,11,7,24,3,59787
3.852169,0.8521689,2006,11,8,1,4,56637
3.852283,0.8522831,2006,11,8,2,4,55546.5
3.852397,0.8523973,2006,11,8,3,4,54422
3.852511,0.8525114,2006,11,8,4,4,52148.5
3.852626,0.8526256,2006,11,8,5,4,51664.5
3.85274,0.8527397,2006,11,8,6,4,54227
3.852854,0.8528539,2006,11,8,7,4,60008.5
3.852968,0.852968,2006,11,8,8,4,64476
3.853082,0.8530822,2006,11,8,9,4,66051.5
3.853196,0.8531963,2006,11,8,10,4,66677.5
3.853311,0.8533105,2006,11,8,11,4,66101.5
3.853425,0.8534247,2006,11,8,12,4,65764.5
3.853539,0.8535388,2006,11,8,13,4,64928
3.853653,0.853653,2006,11,8,14,4,64153.5
3.853767,0.8537671,2006,11,8,15,4,63150.5
3.853881,0.8538813,2006,11,8,16,4,61467
3.853995,0.8539954,2006,11,8,17,4,60780.5
3.85411,0.8541096,2006,11,8,18,4,64143
3.854224,0.8542237,2006,11,8,19,4,68376.5
3.854338,0.8543379,2006,11,8,20,4,66688
3.854452,0.8544521,2006,11,8,21,4,62470
3.854566,0.8545662,2006,11,8,22,4,58112.5
3.85468,0.8546804,2006,11,8,23,4,57832
3.854795,0.8547945,2006,11,8,24,4,56668.5
3.854909,0.8549087,2006,11,9,1,5,53794
3.855023,0.8550228,2006,11,9,2,5,52681
3.855137,0.855137,2006,11,9,3,5,51498.5
3.855251,0.8552511,2006,11,9,4,5,49195
3.855365,0.8553653,2006,11,9,5,5,48664
3.855479,0.8554795,2006,11,9,6,5,51294.5
3.855594,0.8555936,2006,11,9,7,5,57637.5
3.855708,0.8557078,2006,11,9,8,5,63027.5
3.855822,0.8558219,2006,11,9,9,5,63232.5
3.855936,0.8559361,2006,11,9,10,5,63928
3.85605,0.8560502,2006,11,9,11,5,63497
3.856164,0.8561644,2006,11,9,12,5,63260.5
3.856279,0.8562785,2006,11,9,13,5,62427
3.856393,0.8563927,2006,11,9,14,5,61522
3.856507,0.8565068,2006,11,9,15,5,60548.5
3.856621,0.856621,2006,11,9,16,5,59255
3.856735,0.8567352,2006,11,9,17,5,58741
3.856849,0.8568493,2006,11,9,18,5,62692
3.856963,0.8569635,2006,11,9,19,5,67362.5
3.857078,0.8570776,2006,11,9,20,5,66215
3.857192,0.8571918,2006,11,9,21,5,62056
3.857306,0.8573059,2006,11,9,22,5,58113.5
3.85742,0.8574201,2006,11,9,23,5,58420.5
3.857534,0.8575342,2006,11,9,24,5,57352
3.857648,0.8576484,2006,11,10,1,6,54453
3.857763,0.8577626,2006,11,10,2,6,53433.5
3.857877,0.8578767,2006,11,10,3,6,52483
3.857991,0.8579909,2006,11,10,4,6,50599.5
3.858105,0.858105,2006,11,10,5,6,50370.5
3.858219,0.8582192,2006,11,10,6,6,53277
3.858333,0.8583333,2006,11,10,7,6,59643
3.858447,0.8584475,2006,11,10,8,6,65422.5
3.858562,0.8585616,2006,11,10,9,6,66262
3.858676,0.8586758,2006,11,10,10,6,66357
3.85879,0.85879,2006,11,10,11,6,65484
3.858904,0.8589041,2006,11,10,12,6,64640.5
3.859018,0.8590183,2006,11,10,13,6,63598
3.859132,0.8591324,2006,11,10,14,6,62401
3.859247,0.8592466,2006,11,10,15,6,60869.5
3.859361,0.8593607,2006,11,10,16,6,59197
3.859475,0.8594749,2006,11,10,17,6,58647.5
3.859589,0.859589,2006,11,10,18,6,63208.5
3.859703,0.8597032,2006,11,10,19,6,67429
3.859817,0.8598174,2006,11,10,20,6,65895.5
3.859932,0.8599315,2006,11,10,21,6,62387.5
3.860046,0.8600457,2006,11,10,22,6,59098
3.86016,0.8601598,2006,11,10,23,6,59634
3.860274,0.860274,2006,11,10,24,6,58554
3.860388,0.8603881,2006,11,11,1,7,55074
3.860502,0.8605023,2006,11,11,2,7,53446.5
3.860616,0.8606164,2006,11,11,3,7,51569.5
3.860731,0.8607306,2006,11,11,4,7,48702.5
3.860845,0.8608447,2006,11,11,5,7,47075.5
3.860959,0.8609589,2006,11,11,6,7,47206
3.861073,0.8610731,2006,11,11,7,7,48237
3.861187,0.8611872,2006,11,11,8,7,49651.5
3.861301,0.8613014,2006,11,11,9,7,51566
3.861416,0.8614155,2006,11,11,10,7,53887.5
3.86153,0.8615297,2006,11,11,11,7,54668.5
3.861644,0.8616438,2006,11,11,12,7,55080
3.861758,0.861758,2006,11,11,13,7,56718
3.861872,0.8618721,2006,11,11,14,7,54941.5
3.861986,0.8619863,2006,11,11,15,7,52873.5
3.8621,0.8621005,2006,11,11,16,7,51149.5
3.862215,0.8622146,2006,11,11,17,7,50911.5
3.862329,0.8623288,2006,11,11,18,7,54496.5
3.862443,0.8624429,2006,11,11,19,7,57648
3.862557,0.8625571,2006,11,11,20,7,57072.5
3.862671,0.8626712,2006,11,11,21,7,54379
3.862785,0.8627854,2006,11,11,22,7,51944.5
3.8629,0.8628995,2006,11,11,23,7,53027
3.863014,0.8630137,2006,11,11,24,7,52792.5
3.863128,0.8631279,2006,11,12,1,1,49932
3.863242,0.863242,2006,11,12,2,1,48452.5
3.863356,0.8633562,2006,11,12,3,1,46812.5
3.86347,0.8634703,2006,11,12,4,1,43799
3.863584,0.8635845,2006,11,12,5,1,42312.5
3.863699,0.8636986,2006,11,12,6,1,42304
3.863813,0.8638128,2006,11,12,7,1,42984.5
3.863927,0.8639269,2006,11,12,8,1,43799.5
3.864041,0.8640411,2006,11,12,9,1,45624
3.864155,0.8641553,2006,11,12,10,1,48267.5
3.864269,0.8642694,2006,11,12,11,1,49613
3.864384,0.8643836,2006,11,12,12,1,50645
3.864498,0.8644977,2006,11,12,13,1,52343
3.864612,0.8646119,2006,11,12,14,1,50324.5
3.864726,0.864726,2006,11,12,15,1,47934
3.86484,0.8648402,2006,11,12,16,1,46476.5
3.864954,0.8649543,2006,11,12,17,1,46428
3.865068,0.8650685,2006,11,12,18,1,51255
3.865183,0.8651826,2006,11,12,19,1,56050.5
3.865297,0.8652968,2006,11,12,20,1,56755
3.865411,0.865411,2006,11,12,21,1,55426.5
3.865525,0.8655251,2006,11,12,22,1,52721
